anno,provincia,delitto,eta_alla_data_del_reato,sesso,provincia_uts,codice_provinciauts,codice_provincia_storico,codice_regione,regione,ripartizione_geografica,sigla_automobilistica,provinciauts_corretto,codice_ripartizione_geografica
2021,MONZA E DELLA BRIANZA,9. PERCOSSE,65 e oltre,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2023,MONZA E DELLA BRIANZA,9. PERCOSSE,65 e oltre,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2024,MONZA E DELLA BRIANZA,9. PERCOSSE,65 e oltre,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2019,MONZA E DELLA BRIANZA,10. MINACCE,14-17,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2020,MONZA E DELLA BRIANZA,10. MINACCE,14-17,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2021,MONZA E DELLA BRIANZA,10. MINACCE,14-17,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2022,MONZA E DELLA BRIANZA,10. MINACCE,14-17,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2023,MONZA E DELLA BRIANZA,10. MINACCE,14-17,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2023,MONZA E DELLA BRIANZA,10. MINACCE,14-17,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2024,MONZA E DELLA BRIANZA,10. MINACCE,14-17,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2019,MONZA E DELLA BRIANZA,10. MINACCE,18-24,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2019,MONZA E DELLA BRIANZA,10. MINACCE,18-24,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2020,MONZA E DELLA BRIANZA,10. MINACCE,18-24,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2020,MONZA E DELLA BRIANZA,10. MINACCE,18-24,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2021,MONZA E DELLA BRIANZA,10. MINACCE,18-24,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2022,MONZA E DELLA BRIANZA,10. MINACCE,18-24,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2023,MONZA E DELLA BRIANZA,10. MINACCE,18-24,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2023,MONZA E DELLA BRIANZA,10. MINACCE,18-24,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2024,MONZA E DELLA BRIANZA,10. MINACCE,18-24,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2024,MONZA E DELLA BRIANZA,10. MINACCE,18-24,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2019,MONZA E DELLA BRIANZA,10. MINACCE,25-34,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2019,MONZA E DELLA BRIANZA,10. MINACCE,25-34,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2020,MONZA E DELLA BRIANZA,10. MINACCE,25-34,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2020,MONZA E DELLA BRIANZA,10. MINACCE,25-34,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2021,MONZA E DELLA BRIANZA,10. MINACCE,25-34,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2021,MONZA E DELLA BRIANZA,10. MINACCE,25-34,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2022,MONZA E DELLA BRIANZA,10. MINACCE,25-34,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2022,MONZA E DELLA BRIANZA,10. MINACCE,25-34,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2023,MONZA E DELLA BRIANZA,10. MINACCE,25-34,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2023,MONZA E DELLA BRIANZA,10. MINACCE,25-34,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2024,MONZA E DELLA BRIANZA,10. MINACCE,25-34,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2024,MONZA E DELLA BRIANZA,10. MINACCE,25-34,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2019,MONZA E DELLA BRIANZA,10. MINACCE,35-44,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2019,MONZA E DELLA BRIANZA,10. MINACCE,35-44,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2020,MONZA E DELLA BRIANZA,10. MINACCE,35-44,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2020,MONZA E DELLA BRIANZA,10. MINACCE,35-44,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2021,MONZA E DELLA BRIANZA,10. MINACCE,35-44,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2021,MONZA E DELLA BRIANZA,10. MINACCE,35-44,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2022,MONZA E DELLA BRIANZA,10. MINACCE,35-44,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2022,MONZA E DELLA BRIANZA,10. MINACCE,35-44,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2023,MONZA E DELLA BRIANZA,10. MINACCE,35-44,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2023,MONZA E DELLA BRIANZA,10. MINACCE,35-44,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2024,MONZA E DELLA BRIANZA,10. MINACCE,35-44,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2024,MONZA E DELLA BRIANZA,10. MINACCE,35-44,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2019,MONZA E DELLA BRIANZA,10. MINACCE,45-54,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2019,MONZA E DELLA BRIANZA,10. MINACCE,45-54,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2020,MONZA E DELLA BRIANZA,10. MINACCE,45-54,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2020,MONZA E DELLA BRIANZA,10. MINACCE,45-54,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2021,MONZA E DELLA BRIANZA,10. MINACCE,45-54,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2021,MONZA E DELLA BRIANZA,10. MINACCE,45-54,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2022,MONZA E DELLA BRIANZA,10. MINACCE,45-54,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2022,MONZA E DELLA BRIANZA,10. MINACCE,45-54,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2023,MONZA E DELLA BRIANZA,10. MINACCE,45-54,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2023,MONZA E DELLA BRIANZA,10. MINACCE,45-54,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2024,MONZA E DELLA BRIANZA,10. MINACCE,45-54,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2024,MONZA E DELLA BRIANZA,10. MINACCE,45-54,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2019,MONZA E DELLA BRIANZA,10. MINACCE,55-64,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2019,MONZA E DELLA BRIANZA,10. MINACCE,55-64,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2020,MONZA E DELLA BRIANZA,10. MINACCE,55-64,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2020,MONZA E DELLA BRIANZA,10. MINACCE,55-64,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2021,MONZA E DELLA BRIANZA,10. MINACCE,55-64,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2021,MONZA E DELLA BRIANZA,10. MINACCE,55-64,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2022,MONZA E DELLA BRIANZA,10. MINACCE,55-64,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2022,MONZA E DELLA BRIANZA,10. MINACCE,55-64,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2023,MONZA E DELLA BRIANZA,10. MINACCE,55-64,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2023,MONZA E DELLA BRIANZA,10. MINACCE,55-64,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2024,MONZA E DELLA BRIANZA,10. MINACCE,55-64,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2024,MONZA E DELLA BRIANZA,10. MINACCE,55-64,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2019,MONZA E DELLA BRIANZA,10. MINACCE,65 e oltre,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2019,MONZA E DELLA BRIANZA,10. MINACCE,65 e oltre,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2020,MONZA E DELLA BRIANZA,10. MINACCE,65 e oltre,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2020,MONZA E DELLA BRIANZA,10. MINACCE,65 e oltre,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2021,MONZA E DELLA BRIANZA,10. MINACCE,65 e oltre,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2021,MONZA E DELLA BRIANZA,10. MINACCE,65 e oltre,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2022,MONZA E DELLA BRIANZA,10. MINACCE,65 e oltre,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2022,MONZA E DELLA BRIANZA,10. MINACCE,65 e oltre,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2023,MONZA E DELLA BRIANZA,10. MINACCE,65 e oltre,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2023,MONZA E DELLA BRIANZA,10. MINACCE,65 e oltre,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2024,MONZA E DELLA BRIANZA,10. MINACCE,65 e oltre,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2024,MONZA E DELLA BRIANZA,10. MINACCE,65 e oltre,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2021,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,0-13,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2022,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,14-17,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2024,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,14-17,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2019,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,18-24,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2020,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,18-24,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2021,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,18-24,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2022,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,18-24,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2023,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,18-24,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2024,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,18-24,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2019,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,25-34,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2020,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,25-34,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2021,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,25-34,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2022,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,25-34,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2023,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,25-34,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2024,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,25-34,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2019,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,35-44,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2020,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,35-44,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2021,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,35-44,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2022,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,35-44,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2023,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,35-44,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2024,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,35-44,FEMMINILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2024,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,35-44,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2019,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,45-54,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2020,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,45-54,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2021,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,45-54,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2022,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,45-54,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2023,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,45-54,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2024,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,45-54,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2019,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,55-64,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2020,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,55-64,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2021,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,55-64,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2022,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,55-64,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2023,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,55-64,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2024,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,55-64,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2019,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,65 e oltre,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2020,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,65 e oltre,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2022,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,65 e oltre,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2023,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,65 e oltre,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2024,MONZA E DELLA BRIANZA,12. VIOLENZE SESSUALI,65 e oltre,MASCHILE,Monza e della Brianza,108,108,03,Lombardia,Nord-ovest,MB,MONZA E DELLA BRIANZA,1
2022,FERMO,3. OMICIDI VOLONTARI CONSUMATI,25-34,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2024,FERMO,3. OMICIDI VOLONTARI CONSUMATI,25-34,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2020,FERMO,3. OMICIDI VOLONTARI CONSUMATI,35-44,FEMMINILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2022,FERMO,3. OMICIDI VOLONTARI CONSUMATI,35-44,FEMMINILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2023,FERMO,3. OMICIDI VOLONTARI CONSUMATI,65 e oltre,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2019,FERMO,8. LESIONI DOLOSE,14-17,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2020,FERMO,8. LESIONI DOLOSE,14-17,FEMMINILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2020,FERMO,8. LESIONI DOLOSE,14-17,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2021,FERMO,8. LESIONI DOLOSE,14-17,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2024,FERMO,8. LESIONI DOLOSE,14-17,FEMMINILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2019,FERMO,8. LESIONI DOLOSE,18-24,FEMMINILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2019,FERMO,8. LESIONI DOLOSE,18-24,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2020,FERMO,8. LESIONI DOLOSE,18-24,FEMMINILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2020,FERMO,8. LESIONI DOLOSE,18-24,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2021,FERMO,8. LESIONI DOLOSE,18-24,FEMMINILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2021,FERMO,8. LESIONI DOLOSE,18-24,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2022,FERMO,8. LESIONI DOLOSE,18-24,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2023,FERMO,8. LESIONI DOLOSE,18-24,FEMMINILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2023,FERMO,8. LESIONI DOLOSE,18-24,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2024,FERMO,8. LESIONI DOLOSE,18-24,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2019,FERMO,8. LESIONI DOLOSE,25-34,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2020,FERMO,8. LESIONI DOLOSE,25-34,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2021,FERMO,8. LESIONI DOLOSE,25-34,FEMMINILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2021,FERMO,8. LESIONI DOLOSE,25-34,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2022,FERMO,8. LESIONI DOLOSE,25-34,FEMMINILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2022,FERMO,8. LESIONI DOLOSE,25-34,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2023,FERMO,8. LESIONI DOLOSE,25-34,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2024,FERMO,8. LESIONI DOLOSE,25-34,FEMMINILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2024,FERMO,8. LESIONI DOLOSE,25-34,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2019,FERMO,8. LESIONI DOLOSE,35-44,FEMMINILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2019,FERMO,8. LESIONI DOLOSE,35-44,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2020,FERMO,8. LESIONI DOLOSE,35-44,FEMMINILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2020,FERMO,8. LESIONI DOLOSE,35-44,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2021,FERMO,8. LESIONI DOLOSE,35-44,FEMMINILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2021,FERMO,8. LESIONI DOLOSE,35-44,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2022,FERMO,8. LESIONI DOLOSE,35-44,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2023,FERMO,8. LESIONI DOLOSE,35-44,FEMMINILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2023,FERMO,8. LESIONI DOLOSE,35-44,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2024,FERMO,8. LESIONI DOLOSE,35-44,FEMMINILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2024,FERMO,8. LESIONI DOLOSE,35-44,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2019,FERMO,8. LESIONI DOLOSE,45-54,FEMMINILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2019,FERMO,8. LESIONI DOLOSE,45-54,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2020,FERMO,8. LESIONI DOLOSE,45-54,FEMMINILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2020,FERMO,8. LESIONI DOLOSE,45-54,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
2021,FERMO,8. LESIONI DOLOSE,45-54,MASCHILE,Fermo,109,109,11,Marche,Centro,FM,FERMO,3
